comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
"তামিম বড়ো বড়ো কথা বলেছিল, মালিঙ্গাকে নাকি রেহাই দিবে না, বেচারা মালিঙ্গার ৫ বল মোকাবিলা করে ০ রানে আউট",1,0,0,0,0,0
শ্রীলঙ্কায় শীঘ্রই এডিস মশা রপ্তানি করা হবে।,0,0,0,0,0,0
এখন বোঝা যাচ্ছে মাশরাফির প্রয়োজনীয়তা।,1,0,0,0,0,0
৩০০ বেশি টার্গেট হলেই তামিম ওরফে ডট বাবার হাটু কাপাঁ শুরু হবে । এই হলো বাংলাদেশের ওপেনিং ব্যাটসম্যান,1,1,0,0,0,0
পীরবাবার মুরিদান গর্ত থেকে বের হবে আজকে 😎😎,1,0,0,0,0,0
চিন্তার কোনো কারণ নেই। যেকোনো সময় ধস নামবে,1,0,0,0,0,0
জার কোনো ফর্ম নাই সে কেপটিন হয় কি করে। এটা র নাম বাংলাদেশ,1,0,0,0,0,0
কোচ খালেদ মাহমুদের অনুপ্রেরণা হতে তামিম এমন ক্যপ্টেন্সি করছে।😂🤧,0,0,0,0,0,0
তামিম ভাই কি ক্যাপ্টেন্সি করতেছে মাথায় ধরছে না,1,0,0,0,0,0
বাংলাদেশ এই খেলা ভুলেও জিততে পারবে না,0,0,0,0,0,0
তানিম অবসরে  যাওয়া দরকার এবং নবীনদের  খেলার সুযোগ করে দেওয়া দরকার।,1,0,0,0,0,0
ফালতু কেপটেন কোনো যৌগতা নেই মেস জিতার,0,0,0,0,0,0
"বাজে বলিং,  বাজে ফিল্ডিং, বাজে কেপটেনসি.........",1,0,0,0,0,0
"৫০ ওভার শেষ করতে সময় লাগছে ৪ঘন্টা ৭ মিনিট! হাইস্যকর.....,",0,0,0,0,0,0
যারা নিহত হয়েছেন তাদের আত্মার শান্তি কামনা করি যারা আহত হয়েছেন তাদের সুস্থতা কামনা করি,0,0,0,0,0,0
বাংলাদেশের জন্য রোড এক্সিডেন্ট এটা একটা।,0,0,0,0,0,0
খুবই দুঃখজনক,0,0,0,0,0,0
ইন্নানিল্লাহি ওয়াইন্নানিল্লাহি রাজিউন।,0,0,0,0,0,0
ইন্নালিল্লাহ,0,0,0,0,0,0
যে পরিবারের তিন জিন মারা গেলো সেই পরিবারের এখন কি অবস্তা?,0,0,0,0,0,0
কি জানি!,0,0,0,0,0,0
যাত্রা শুভ হোক। সকলের জন্য রইলো  শুভ কামনা ।,0,0,0,0,0,0
সবার যাত্রা শুভ হোক,0,0,0,0,0,0
স্বপ্ন যাবে বাড়ি আমার😍,0,0,0,0,0,0
"সবাই ছুটিতে ঢাকার বাইরে যায়, আর আমি ছুটিতে ঢাকায় আসি.....",0,0,0,0,0,0
যাদের বাড়ী ঢাকায় তারাও কি ঈদের আনন্দ উপভোগ করে?,0,0,0,0,0,0
সবাই কে ঈদ মোবারক,0,0,0,0,0,0
বাড়ী যাওয়ার যে কি আনন্দ তা বলে বুঝানো যাবেনা😍,0,0,0,0,0,0
সবার লম্বা ছুটি কপালে জুটে না কেও কেও ছুটি পায় না😭,0,0,0,0,0,0
"আ হা কি আনন্দ,, ঈদে বাড়িতে যাবো।✌✌",1,0,0,0,0,0
আপনারা যাওয়ার আগে কিছু মশা সংগ্রহ করে বাড়িতে নিয়ে যাবেন,1,0,0,0,0,0
ধর্ম যার যার  বিফ খাওয়া সবার,0,0,0,0,0,0
অনলাইনে প্রথম আলো বনধ করে দিচ্ছে,0,0,0,0,0,0
ভারতে মুসলিম নির্যাতন দিন দিন বেড়েই চলেছে,0,0,0,0,0,0
"বাংলাদেশের সেরা বোলার শফিউল, তার বলের গতি ১৪৫-৫০",1,1,0,0,0,0
গাঞ্জা বড় মহান,1,0,0,0,0,0
"আমরা যে সব অস্ত্র নিয়ে মাঠে নেমেছি তার অনেককেই হাথুরে ঠিক মতো যানেনা, বিসিবির এহেন পদক্ষেপে আমি ভিষন ভিষন খুশি।",1,0,0,0,0,0
মাহমুদ স্যার থাকতে আর চিন্তা কিসের।,1,0,0,0,0,0
শফিউল আজ শতক হাঁকাবে !!!  বল হাতে ৯৭  রান আর ব্যাট হাতে  ৩ রান !!!,0,0,0,0,0,0
দেখাই দিছে,0,0,0,0,0,0
রুবেল এর বদল তাসকিনকে একম্যাচ দেখার অপেক্ষায়।,0,0,0,0,0,0
হারবে বাংলাদেশ,0,0,0,0,0,0
মাহমুদুল্লাহ যে বোলিংও করতে পারেন এটা কি অধিনায়কেরা ভুলে গেছেন?,0,0,0,0,0,0
"আল্লাহ সহায় হোক,,",1,1,0,0,0,0
দিন দিন বয়স কিন্তু বাড়ছে মাগার প্রথম আলোর ৭৬ কিন্তু ৭৭ এ যাচ্ছেনা,1,0,0,0,0,0
মুসলমান সেলিব্রিটির গাড়ি ছিনতাই কি অতোই সহজ❓,0,0,0,0,0,0
শুভ কামনা,0,0,0,0,0,0
বিশ্বকাপে বোলাররা তেমন ভালো করতে পারেনি। আমি একজন স্পিড পেস বোলারের অভাব বোধ করি বাংলাদেশ টিমে।।,0,0,0,0,0,0
আশা করি তামিম ভাই এই সিরিজে ভালো কিছু করবে,0,0,0,0,0,0
তামিমের সামনে এটিই মোক্ষম সুযোগ,1,1,0,0,0,0
ইয়া আল্লাহ এই ডেঙ্গু দিয়া যেনো দুই অবৈধ মেয়র আক্রান্ত হয়,0,0,0,0,0,0
তাড়াতাড়ি ব্যবস্হা নিন,1,0,0,0,0,0
গুজব ছড়াচ্ছে প্রথম আলো,1,0,0,0,0,0
যখন গুজব হয়,0,0,0,0,0,0
যখনি হোক না কেন মানুষ তো মারা যাচ্ছে।,1,0,0,0,0,0
ডেঙ্গু জ্বরকে বলসাবান দিয়ে পরিষ্কার করতে হবে।,1,0,0,0,0,0
যখন হাসিনাকে কামড় দিবে!,0,0,0,0,0,0
যখন কামর দেয়।।,0,0,0,0,0,0
৫দিন ধরে যোগাযোগ বিছিন্ন বগুড়ার সোনাতলা – গাইবান্ধা সড়কের,0,0,0,0,0,0
ভরসা রাখুন নৌকায় 😢,1,0,0,0,0,0
বর্ষা কালে বৃসটি না।তার পরেও বন্যা এটার নাম ডিজিটাল বাংলা।,0,0,0,0,0,0
আল্লাহ  বন্যা বাশিদের রক্ষা  করো,0,0,0,0,0,0
